Year,Week,Bad_days_count,Total_days,AQI_weekly_mean,AQI_weekly_max,PM25_weekly_mean,PM10_weekly_mean,O3_weekly_mean,NO2_weekly_mean,CO_weekly_mean,is_bad_air_week,Main_pollutant,Main_pollutant_AQI
2019,52,7,7,311.14285714285717,683.0,311.14285714285717,194.0,,,,1,PM25,311.14285714285717
2020,1,4,7,215.0233523809524,697.0,163.22724444444444,171.1675523809524,,,,1,PM10,171.1675523809524
2020,2,6,7,243.9901238095238,868.0,239.43774285714284,213.3452857142857,,,,1,PM25,239.43774285714284
2020,3,4,7,169.58095238095237,488.0,169.45714285714286,104.39999999999999,,,,1,PM25,169.45714285714286
2020,4,4,7,110.71428571428571,344.0,49.17142857142857,105.36190476190475,,,,1,PM10,105.36190476190475
2020,5,7,7,177.84761904761905,276.0,148.30476190476188,134.07619047619048,,,,1,PM25,148.30476190476188
2020,6,2,7,70.48571428571428,230.0,60.771428571428565,52.22857142857142,,,,0,PM25,60.771428571428565
2020,7,0,7,28.228571428571428,48.0,16.228571428571428,16.038095238095238,,,,0,PM25,16.228571428571428
2020,8,0,7,33.51428571428571,67.0,18.333333333333336,25.057142857142857,,,,0,PM10,25.057142857142857
2020,9,0,7,42.41904761904762,52.0,22.895238095238092,39.5047619047619,,,,0,PM10,39.5047619047619
2020,10,0,7,28.98095238095238,59.0,19.123809523809523,19.98095238095238,,,,0,PM10,19.98095238095238
2020,11,0,7,24.123809523809523,40.0,10.076190476190476,15.923809523809524,,,,0,PM10,15.923809523809524
2020,12,0,7,33.238095238095234,64.0,16.400000000000002,29.457142857142856,,,,0,PM10,29.457142857142856
2020,13,0,7,27.504761904761903,42.0,16.895238095238096,20.0,,,,0,PM10,20.0
2020,14,0,7,27.476190476190478,43.0,14.161904761904763,18.57333333333333,,,,0,PM10,18.57333333333333
2020,15,0,7,22.761904761904763,31.0,12.352777777777776,12.219047619047618,,,,0,PM25,12.352777777777776
2020,16,0,7,34.31428571428571,49.0,28.53333333333333,27.923809523809524,,,,0,PM25,28.53333333333333
2020,17,0,7,37.800000000000004,47.0,32.46666666666667,36.714285714285715,,,,0,PM10,36.714285714285715
2020,18,0,7,23.438095238095237,30.0,13.952380952380953,12.114285714285714,,,,0,PM25,13.952380952380953
2020,19,0,7,24.96190476190476,30.0,20.876190476190477,18.96190476190476,,,,0,PM25,20.876190476190477
2020,20,0,7,28.133333333333333,45.0,27.41904761904762,22.104761904761904,,,,0,PM25,27.41904761904762
2020,21,0,7,23.304761904761904,34.0,14.466666666666667,13.647619047619047,,,,0,PM25,14.466666666666667
2020,22,0,7,32.885714285714286,51.0,26.866666666666667,21.123809523809523,,,,0,PM25,26.866666666666667
2020,23,0,7,30.066666666666666,53.0,25.247619047619047,21.819047619047616,,,,0,PM25,25.247619047619047
2020,24,0,7,33.009523809523806,54.0,32.923809523809524,24.133333333333333,,,,0,PM25,32.923809523809524
2020,25,0,7,25.40952380952381,37.0,17.142857142857146,17.047619047619047,,,,0,PM25,17.142857142857146
2020,26,0,7,22.495238095238097,35.0,17.961904761904762,14.00952380952381,,,,0,PM25,17.961904761904762
2020,27,0,7,29.62857142857143,46.0,25.276190476190475,21.96190476190476,,,,0,PM25,25.276190476190475
2020,28,0,7,37.03809523809524,52.0,36.92380952380952,27.50476190476191,,,,0,PM25,36.92380952380952
2020,29,0,7,27.35238095238095,35.0,14.752380952380951,9.038095238095238,,,,0,PM25,14.752380952380951
2020,30,0,7,30.60952380952381,41.0,29.228571428571428,20.495238095238097,,,,0,PM25,29.228571428571428
2020,31,0,7,33.44761904761905,54.0,23.561904761904763,19.084353741496596,,,,0,PM25,23.561904761904763
2020,32,0,7,31.885714285714283,58.0,23.542857142857144,15.676190476190476,,,,0,PM25,23.542857142857144
2020,33,0,7,25.561904761904763,40.0,18.37142857142857,12.266666666666666,,,,0,PM25,18.37142857142857
2020,34,0,7,25.809523809523807,34.0,8.523809523809524,6.847619047619047,,,,0,PM25,8.523809523809524
2020,35,0,7,28.46666666666667,41.0,25.00952380952381,19.771428571428572,,,,0,PM25,25.00952380952381
2020,36,0,7,33.076190476190476,48.0,29.54285714285714,31.072283272283272,,,,0,PM10,31.072283272283272
2020,37,0,7,31.123809523809523,41.0,24.83809523809524,23.047619047619047,,,,0,PM25,24.83809523809524
2020,38,0,7,28.457142857142856,40.0,20.914285714285715,21.238095238095237,,,,0,PM10,21.238095238095237
2020,39,0,7,25.942857142857143,36.0,8.380952380952381,11.542857142857143,,,,0,PM10,11.542857142857143
2020,40,0,7,31.59047619047619,51.0,25.24761904761905,20.866666666666667,,,,0,PM25,25.24761904761905
2020,41,0,7,25.885714285714283,41.0,15.361904761904762,14.095238095238097,,,,0,PM25,15.361904761904762
2020,42,0,7,30.676190476190474,43.0,20.36190476190476,17.314285714285713,,,,0,PM25,20.36190476190476
2020,43,0,7,32.352380952380955,46.0,21.457142857142856,18.438095238095237,,,,0,PM25,21.457142857142856
2020,44,0,7,26.0,34.0,7.533333333333333,7.257142857142857,,,,0,PM25,7.533333333333333
2020,45,0,7,23.866666666666667,42.0,14.761904761904761,15.676190476190476,,,,0,PM10,15.676190476190476
2020,46,0,7,29.333333333333336,40.0,19.914285714285715,20.761904761904763,,,,0,PM10,20.761904761904763
2020,47,0,7,35.114285714285714,46.0,26.97142857142857,31.085714285714285,,,,0,PM10,31.085714285714285
2020,48,0,7,37.15238095238095,56.0,27.228571428571428,26.142857142857142,,,,0,PM25,27.228571428571428
2020,49,0,7,34.24761904761905,48.0,23.752380952380953,29.771428571428572,,,,0,PM10,29.771428571428572
2020,50,0,7,24.609523809523807,37.0,18.97142857142857,19.523809523809522,,,,0,PM10,19.523809523809522
2020,51,0,7,23.961904761904766,40.0,12.095238095238093,14.504761904761905,,,,0,PM10,14.504761904761905
2020,52,0,7,27.904761904761905,42.0,13.742857142857142,12.400000000000002,,,,0,PM25,13.742857142857142
2020,53,0,7,25.438095238095237,48.0,8.714285714285714,8.971428571428572,25.688888888888886,,,0,O3,25.688888888888886
2021,1,0,7,24.41904761904762,53.0,10.891666666666666,11.066666666666666,24.16190476190476,,,0,O3,24.16190476190476
2021,2,0,7,32.2952380952381,53.0,17.295238095238094,21.63809523809524,31.123809523809523,,,0,O3,31.123809523809523
2021,3,0,7,38.304761904761904,60.0,27.857142857142858,29.40952380952381,35.7047619047619,,,0,O3,35.7047619047619
2021,4,0,7,28.371428571428574,63.0,13.58095238095238,14.809523809523808,28.21904761904762,,,0,O3,28.21904761904762
2021,5,0,7,31.428571428571427,55.0,15.619047619047619,18.676190476190477,30.571428571428573,,,0,O3,30.571428571428573
2021,6,0,7,26.933333333333334,43.0,17.866666666666667,18.285714285714285,25.085714285714285,,,0,O3,25.085714285714285
2021,7,0,7,25.41904761904762,45.0,13.809523809523808,16.914285714285715,25.152380952380952,,,0,O3,25.152380952380952
2021,8,0,7,27.704761904761906,42.0,20.428571428571427,20.715151515151515,24.75238095238095,,,0,O3,24.75238095238095
2021,9,0,7,32.80952380952381,44.0,24.62857142857143,28.126666666666665,28.933333333333334,,,0,O3,28.933333333333334
2021,10,0,7,32.2,53.0,23.666666666666664,22.295238095238094,28.0,,,0,O3,28.0
2021,11,0,7,23.876190476190477,33.0,11.238095238095237,11.304761904761904,22.504761904761903,,,0,O3,22.504761904761903
2021,12,0,7,22.96190476190476,34.0,10.076190476190476,10.838095238095239,22.076190476190476,,,0,O3,22.076190476190476
2021,13,0,7,26.276190476190475,47.0,21.342857142857145,18.98095238095238,22.133333333333333,,,0,O3,22.133333333333333
2021,14,0,7,29.438095238095237,43.0,22.795959595959598,21.35238095238095,25.771428571428572,,,0,O3,25.771428571428572
2021,15,0,7,38.371428571428574,53.0,35.93333333333333,30.37142857142857,24.466666666666665,,,0,PM25,35.93333333333333
2021,16,0,7,36.92380952380953,67.0,35.86666666666667,29.02857142857143,20.914285714285715,,,0,PM25,35.86666666666667
2021,17,0,7,57.18095238095238,94.0,57.18095238095238,39.19047619047619,18.314285714285713,,,0,PM25,57.18095238095238
2021,18,0,7,28.276190476190475,45.0,20.095238095238095,15.304761904761905,21.24761904761905,,,0,O3,21.24761904761905
2021,19,0,7,31.485714285714288,65.0,23.342857142857145,14.695238095238095,22.39047619047619,,,0,PM25,23.342857142857145
2021,20,0,7,35.05714285714286,58.0,34.82857142857143,22.39047619047619,13.219047619047618,,,0,PM25,34.82857142857143
2021,21,0,7,25.74285714285714,40.0,16.733333333333334,13.466666666666667,22.952380952380956,,,0,O3,22.952380952380956
2021,22,0,7,28.676190476190477,40.0,27.866666666666667,21.00952380952381,12.81904761904762,,,0,PM25,27.866666666666667
2021,23,0,7,25.20952380952381,33.0,17.82857142857143,12.714285714285714,22.333333333333336,,,0,O3,22.333333333333336
2021,24,0,7,33.695238095238096,45.0,20.504761904761903,15.514285714285714,24.35238095238095,,,0,O3,24.35238095238095
2021,25,0,7,26.819047619047616,36.0,18.17142857142857,14.504761904761905,20.857142857142858,,,0,O3,20.857142857142858
2021,26,0,7,26.104761904761908,36.0,18.847619047619048,14.247619047619049,19.98095238095238,,,0,O3,19.98095238095238
2021,27,0,7,25.876190476190477,43.0,22.542857142857144,16.695238095238096,17.17142857142857,,,0,PM25,22.542857142857144
2021,28,0,7,30.16190476190476,43.0,18.457142857142856,13.20952380952381,25.695238095238096,,,0,O3,25.695238095238096
2021,29,0,7,27.97142857142857,42.0,17.54285714285714,12.62857142857143,21.552380952380954,,,0,O3,21.552380952380954
2021,30,0,7,32.666666666666664,44.0,23.504761904761903,19.495238095238097,23.74285714285714,,,0,O3,23.74285714285714
2021,31,0,7,28.609523809523807,40.0,15.447619047619046,12.133333333333335,26.704761904761906,,,0,O3,26.704761904761906
2021,32,0,7,30.37142857142857,44.0,24.02857142857143,21.20952380952381,23.190476190476193,,,0,PM25,24.02857142857143
2021,33,0,7,34.56190476190476,43.0,25.97142857142857,16.895238095238096,27.390476190476193,,,0,O3,27.390476190476193
2021,34,0,7,32.89523809523809,46.0,14.714285714285714,10.076190476190476,32.4,,,0,O3,32.4
2021,35,0,7,31.933333333333334,48.0,24.752380952380953,17.238095238095237,25.58095238095238,,,0,O3,25.58095238095238
2021,36,0,7,33.42857142857143,51.0,17.552380952380954,15.885714285714286,31.62857142857143,,,0,O3,31.62857142857143
2021,37,0,7,33.66666666666667,46.0,14.428571428571429,11.933333333333334,33.45714285714286,,,0,O3,33.45714285714286
2021,38,0,7,34.22857142857143,50.0,15.190476190476192,13.638095238095238,33.75238095238095,,,0,O3,33.75238095238095
2021,39,0,7,33.80952380952381,45.0,19.476190476190478,13.409523809523808,32.24761904761905,,,0,O3,32.24761904761905
2021,40,0,7,32.41904761904762,47.0,19.809523809523807,20.333333333333336,30.704761904761906,,,0,O3,30.704761904761906
2021,41,0,7,35.44761904761905,42.0,8.123809523809523,10.314285714285715,35.44761904761905,,,0,O3,35.44761904761905
2021,42,0,7,35.904761904761905,53.0,13.914285714285715,14.704761904761906,35.43809523809524,,,0,O3,35.43809523809524
2021,43,0,7,34.61904761904761,48.0,18.495238095238097,23.64761904761905,33.7047619047619,,,0,O3,33.7047619047619
2021,44,0,7,34.18095238095238,53.0,18.428571428571427,24.25,33.269387755102045,,,0,O3,33.269387755102045
2021,45,0,7,32.2952380952381,49.0,10.714285714285714,,32.18095238095238,,,0,O3,32.18095238095238
2021,46,0,7,28.190476190476193,41.0,12.466666666666667,8.1,31.708333333333336,,,0,O3,31.708333333333336
2021,47,0,7,26.390476190476193,35.0,12.01904761904762,10.533333333333333,25.74285714285714,,,0,O3,25.74285714285714
2021,48,0,7,32.38095238095238,50.0,19.523809523809522,18.771428571428572,31.152380952380952,,,0,O3,31.152380952380952
2021,49,0,7,25.114285714285717,38.0,8.933333333333334,9.476190476190476,24.714285714285715,,,0,O3,24.714285714285715
2021,50,0,7,33.38095238095238,51.0,23.64761904761905,22.438095238095237,31.0,,,0,O3,31.0
2021,51,0,7,33.352380952380955,51.0,17.58095238095238,18.333333333333336,32.40952380952381,,,0,O3,32.40952380952381
2021,52,0,7,29.676190476190477,49.0,12.799999999999999,14.647619047619047,29.59047619047619,,,0,O3,29.59047619047619
2022,1,0,7,29.876190476190477,46.0,13.799999999999999,14.542857142857143,29.876190476190477,,,0,O3,29.876190476190477
2022,2,0,7,32.15238095238095,55.0,16.06547619047619,12.895238095238096,32.009523809523806,,,0,O3,32.009523809523806
2022,3,0,7,22.342857142857145,40.0,12.028571428571428,16.761904761904763,21.59047619047619,,,0,O3,21.59047619047619
2022,4,0,7,27.504761904761903,43.0,16.857142857142858,17.066666666666666,25.866666666666667,,,0,O3,25.866666666666667
2022,5,0,7,24.866666666666667,47.0,12.304761904761905,17.314285714285713,24.238095238095237,,,0,O3,24.238095238095237
2022,6,0,7,24.74285714285714,39.0,13.780952380952382,16.40952380952381,23.36190476190476,,,0,O3,23.36190476190476
2022,7,0,7,33.028571428571425,50.0,25.685714285714283,25.038095238095234,29.714285714285715,,,0,O3,29.714285714285715
2022,8,0,7,24.276190476190475,40.0,13.361904761904762,14.304761904761904,23.523809523809522,,,0,O3,23.523809523809522
2022,9,0,7,25.36190476190476,35.0,7.0,8.857142857142858,25.36190476190476,,,0,O3,25.36190476190476
2022,10,0,7,25.704761904761906,43.0,7.942857142857143,9.114285714285714,25.64761904761905,,,0,O3,25.64761904761905
2022,11,0,7,25.523809523809522,40.0,16.323809523809523,13.647619047619047,23.676190476190477,,,0,O3,23.676190476190477
2022,12,0,7,27.78095238095238,46.0,21.866666666666667,19.357142857142858,23.952380952380953,,,0,O3,23.952380952380953
2022,13,0,7,25.180952380952384,35.0,16.01904761904762,13.590476190476192,24.228571428571428,,,0,O3,24.228571428571428
2022,14,0,7,26.142857142857142,37.0,11.666666666666666,10.39047619047619,24.771428571428572,,,0,O3,24.771428571428572
2022,15,0,7,26.333333333333332,44.0,19.74285714285714,15.828571428571427,22.2,,,0,O3,22.2
2022,16,0,7,27.98095238095238,40.0,22.48290598290598,15.085714285714287,21.142857142857142,,,0,PM25,22.48290598290598
2022,17,0,7,21.685714285714283,37.0,13.933333333333332,10.733333333333333,20.98095238095238,,,0,O3,20.98095238095238
2022,18,0,7,27.923809523809524,37.0,23.82857142857143,15.933333333333334,19.895238095238096,,,0,PM25,23.82857142857143
2022,19,0,7,21.771428571428572,34.0,14.79047619047619,10.304761904761904,18.00952380952381,,,0,O3,18.00952380952381
2022,20,0,7,26.75238095238095,39.0,17.98095238095238,13.37142857142857,23.304761904761904,,,0,O3,23.304761904761904
2022,21,0,7,19.62857142857143,29.0,16.97142857142857,13.799999999999999,14.60952380952381,,,0,PM25,16.97142857142857
2022,22,0,7,23.17142857142857,36.0,16.126984126984127,7.563492063492063,22.472619047619048,,,0,O3,22.472619047619048
2022,23,0,7,31.723809523809525,38.0,10.980952380952383,6.200000000000001,31.723809523809525,,,0,O3,31.723809523809525
2022,24,0,7,22.714285714285715,30.0,21.523809523809522,12.142857142857142,18.085714285714285,,,0,PM25,21.523809523809522
2022,25,0,7,27.733333333333338,43.0,21.16190476190476,13.40952380952381,20.933333333333334,,,0,PM25,21.16190476190476
2022,26,0,7,31.390476190476193,44.0,20.523809523809522,14.266666666666666,24.771428571428572,,,0,O3,24.771428571428572
2022,27,0,7,32.904761904761905,45.0,14.314285714285715,10.980952380952383,32.59047619047619,,,0,O3,32.59047619047619
2022,28,0,7,29.457142857142856,40.0,24.095238095238095,16.40952380952381,22.59047619047619,,,0,PM25,24.095238095238095
2022,29,0,7,29.228571428571428,42.0,13.104761904761904,10.171428571428573,28.809523809523807,,,0,O3,28.809523809523807
2022,30,0,7,27.8,38.0,22.2,14.904761904761903,22.18095238095238,,,0,PM25,22.2
2022,31,0,7,32.77142857142857,42.0,19.428571428571427,10.80952380952381,32.08571428571428,,,0,O3,32.08571428571428
2022,32,0,7,27.961904761904766,38.0,22.076190476190476,11.914285714285713,22.666666666666668,,,0,O3,22.666666666666668
2022,33,0,7,30.895238095238092,43.0,15.361904761904762,9.038095238095238,30.133333333333333,,,0,O3,30.133333333333333
2022,34,0,7,31.047619047619044,45.0,15.971428571428572,9.780952380952382,28.847619047619048,,,0,O3,28.847619047619048
2022,35,0,7,35.36190476190476,48.0,22.542857142857144,15.20952380952381,29.123809523809523,,,0,O3,29.123809523809523
2022,36,0,7,25.704761904761906,38.0,15.085714285714285,10.695238095238096,27.94242424242424,,,0,O3,27.94242424242424
2022,37,0,7,30.41904761904762,41.0,15.980952380952383,10.923809523809524,30.0,,,0,O3,30.0
2022,38,0,7,31.36190476190476,45.0,20.895238095238092,14.104761904761904,29.38095238095238,,,0,O3,29.38095238095238
2022,39,0,7,31.942857142857143,42.0,15.638095238095238,10.476190476190476,30.876190476190477,,,0,O3,30.876190476190477
2022,40,0,7,25.9047619047619,36.0,17.6,10.666666666666668,22.73333333333333,,,0,O3,22.73333333333333
2022,41,0,7,27.333333333333336,41.0,17.3991452991453,14.724786324786324,28.41904761904762,,,0,O3,28.41904761904762
2022,42,0,7,31.485714285714288,40.0,12.076190476190476,10.772943722943722,31.323809523809523,,,0,O3,31.323809523809523
2022,43,0,7,29.942857142857143,37.0,5.3428571428571425,6.171428571428572,29.942857142857143,,,0,O3,29.942857142857143
2022,44,0,7,28.98095238095238,40.0,17.6,19.186666666666667,27.485714285714288,,,0,O3,27.485714285714288
2022,45,0,7,32.19047619047619,47.0,11.085714285714285,,32.19047619047619,,,0,O3,32.19047619047619
2022,46,0,7,27.552380952380954,51.0,12.752380952380951,9.2,27.552380952380954,,,0,O3,27.552380952380954
2022,47,0,7,23.561904761904763,36.0,10.638095238095238,9.314285714285715,22.485714285714288,,,0,O3,22.485714285714288
2022,48,0,7,26.942857142857143,45.0,18.41904761904762,17.64761904761905,26.676190476190474,,,0,O3,26.676190476190474
2022,49,0,7,27.847619047619048,44.0,15.742857142857142,18.923809523809524,27.25714285714286,,,0,O3,27.25714285714286
2022,50,0,7,23.057142857142857,30.0,9.00952380952381,11.152380952380952,22.98095238095238,,,0,O3,22.98095238095238
2022,51,0,7,29.58095238095238,49.0,19.2,17.257142857142856,27.2,,,0,O3,27.2
2022,52,0,7,31.25714285714286,57.0,17.533333333333335,15.18095238095238,31.123809523809523,,,0,O3,31.123809523809523
2023,1,0,7,22.123809523809523,48.0,13.980952380952383,18.73333333333333,16.228571428571428,,,0,PM10,18.73333333333333
2023,2,0,7,34.142857142857146,55.0,24.26666666666667,27.380952380952383,27.523809523809526,,,0,O3,27.523809523809526
2023,3,0,7,19.99047619047619,38.0,14.1,16.926739926739927,23.704761904761906,,,0,O3,23.704761904761906
2023,4,0,7,30.35238095238095,57.0,18.457142857142856,16.438095238095237,28.076190476190476,,,0,O3,28.076190476190476
2023,5,0,7,21.142857142857142,35.0,13.59047619047619,19.466666666666665,22.244444444444444,,,0,O3,22.244444444444444
2023,6,0,7,29.571428571428573,52.0,18.60952380952381,19.714285714285715,26.78095238095238,,,0,O3,26.78095238095238
2023,7,0,7,31.64761904761905,54.0,24.276190476190475,24.238095238095237,26.961904761904766,,,0,O3,26.961904761904766
2023,8,0,7,26.076190476190476,52.0,15.775396825396825,17.38730158730159,24.872959183673466,,,0,O3,24.872959183673466
2023,9,0,7,30.36190476190476,51.0,15.60952380952381,16.952380952380953,29.46666666666667,,,0,O3,29.46666666666667
2023,10,0,7,30.685714285714287,46.0,20.723809523809525,24.076190476190476,28.74285714285714,,,0,O3,28.74285714285714
2023,11,0,7,29.942857142857143,50.0,18.40952380952381,20.285714285714285,27.35238095238095,,,0,O3,27.35238095238095
2023,12,0,7,24.895238095238092,42.0,14.971428571428572,16.16190476190476,21.37142857142857,,,0,O3,21.37142857142857
2023,13,0,7,22.904761904761905,40.0,15.266666666666667,12.161904761904763,21.24761904761905,,,0,O3,21.24761904761905
2023,14,0,7,22.39047619047619,33.0,11.019047619047617,10.38095238095238,20.314285714285713,,,0,O3,20.314285714285713
2023,15,0,7,27.64761904761905,56.0,21.99047619047619,15.01904761904762,19.085714285714285,,,0,PM25,21.99047619047619
2023,16,0,7,28.142857142857142,46.0,25.82857142857143,17.714285714285715,18.0,,,0,PM25,25.82857142857143
2023,17,0,7,28.0,37.0,23.599999999999998,19.866666666666667,17.704761904761906,,,0,PM25,23.599999999999998
2023,18,0,7,25.895238095238096,41.0,20.057142857142857,15.085714285714285,18.961904761904766,,,0,PM25,20.057142857142857
2023,19,0,7,34.61904761904761,42.0,32.628571428571426,25.666666666666668,15.638095238095238,,,0,PM25,32.628571428571426
2023,20,0,7,30.495238095238097,40.0,25.447619047619046,21.095238095238095,17.847619047619048,,,0,PM25,25.447619047619046
2023,21,0,7,32.06666666666667,55.0,31.142857142857142,23.819047619047616,13.019047619047617,,,0,PM25,31.142857142857142
2023,22,0,7,26.447619047619046,42.0,19.914285714285715,15.561904761904762,19.676190476190477,,,0,PM25,19.914285714285715
2023,23,0,7,28.152380952380952,38.0,22.885714285714283,15.142857142857142,15.6,,,0,PM25,22.885714285714283
2023,24,0,7,31.01904761904762,47.0,26.97142857142857,17.104761904761904,16.704761904761906,,,0,PM25,26.97142857142857
2023,25,0,7,27.666666666666664,38.0,19.8,12.80952380952381,18.523809523809522,,,0,PM25,19.8
2023,26,0,7,25.98095238095238,40.0,19.00952380952381,10.39047619047619,18.904761904761905,,,0,PM25,19.00952380952381
2023,27,0,7,26.104761904761908,37.0,18.18095238095238,11.514285714285714,18.81904761904762,,,0,O3,18.81904761904762
2023,28,0,7,29.761904761904763,40.0,26.533333333333335,14.190476190476192,17.974603174603175,,,0,PM25,26.533333333333335
2023,29,0,7,29.40952380952381,39.0,28.62857142857143,15.285714285714286,15.0,,,0,PM25,28.62857142857143
2023,30,0,7,33.990476190476194,48.0,33.0,17.466666666666665,15.200000000000001,,,0,PM25,33.0
2023,31,0,7,33.628571428571426,53.0,27.64761904761905,18.609523809523807,25.085714285714285,,,0,PM25,27.64761904761905
2023,32,0,7,25.704761904761906,34.0,23.714285714285715,14.733333333333333,20.295238095238094,,,0,PM25,23.714285714285715
2023,33,0,7,27.01904761904762,39.0,17.952380952380953,9.514285714285714,22.552380952380954,,,0,O3,22.552380952380954
2023,34,0,7,26.60952380952381,35.0,24.83809523809524,14.59047619047619,16.685714285714287,,,0,PM25,24.83809523809524
2023,35,0,7,28.152380952380952,39.0,24.59047619047619,15.40952380952381,19.304761904761904,,,0,PM25,24.59047619047619
2023,36,0,7,28.514285714285712,39.0,22.61904761904762,17.63968253968254,24.523809523809522,,,0,O3,24.523809523809522
2023,37,0,7,29.276190476190475,43.0,27.095238095238095,23.438095238095237,19.37142857142857,,,0,PM25,27.095238095238095
2023,38,0,7,34.93333333333333,48.0,26.82857142857143,27.752380952380953,29.704761904761906,,,0,O3,29.704761904761906
2023,39,0,7,35.114285714285714,81.0,26.104761904761904,28.26666666666667,29.323809523809523,,,0,O3,29.323809523809523
2023,40,0,7,43.53333333333334,89.0,23.609523809523807,33.04761904761905,33.44761904761905,,,0,O3,33.44761904761905
2023,41,0,7,31.723809523809525,52.0,20.41904761904762,16.16190476190476,29.276190476190475,,,0,O3,29.276190476190475
2023,42,0,7,35.39047619047619,63.0,21.281196581196582,22.272222222222222,33.77142857142857,,,0,O3,33.77142857142857
2023,43,0,7,33.371428571428574,45.0,16.6,21.64761904761905,32.733333333333334,,,0,O3,32.733333333333334
2023,44,0,7,37.55238095238095,68.0,20.99047619047619,26.38095238095238,35.17142857142857,,,0,O3,35.17142857142857
2023,45,0,7,39.23809523809524,71.0,23.942857142857143,22.800000000000004,38.24761904761905,,,0,O3,38.24761904761905
2023,46,0,7,35.66666666666667,59.0,20.466666666666665,24.59047619047619,34.96190476190476,,,0,O3,34.96190476190476
2023,47,0,7,36.714285714285715,55.0,18.400000000000002,29.58888888888889,34.2952380952381,,,0,O3,34.2952380952381
2023,48,0,7,30.133333333333333,54.0,9.904761904761903,11.304761904761905,29.96190476190476,,,0,O3,29.96190476190476
2023,49,0,7,41.13333333333333,65.0,24.961904761904766,27.133333333333333,35.68571428571429,,,0,O3,35.68571428571429
2023,50,0,7,40.92380952380953,61.0,24.45714285714286,35.25714285714286,34.46666666666666,,,0,PM10,35.25714285714286
2023,51,0,7,32.59047619047619,59.0,19.476190476190478,24.876190476190477,29.26666666666667,,,0,O3,29.26666666666667
2023,52,0,7,33.04761904761905,45.0,15.123809523809525,13.80952380952381,32.628571428571426,,,0,O3,32.628571428571426
2024,1,0,7,27.914285714285715,47.0,19.58095238095238,17.952380952380953,27.02857142857143,,,0,O3,27.02857142857143
2024,2,0,7,31.504761904761903,46.0,19.11428571428571,17.54285714285714,29.78095238095238,,,0,O3,29.78095238095238
2024,3,0,7,28.933333333333334,56.0,17.676190476190477,25.37142857142857,26.114285714285717,,,0,O3,26.114285714285717
2024,4,0,7,35.476190476190474,58.0,24.142857142857142,32.55238095238095,26.809523809523807,,,0,PM10,32.55238095238095
2024,5,0,7,31.276190476190475,45.0,25.619047619047617,29.047619047619044,27.181818181818183,,,0,PM10,29.047619047619044
2024,6,0,7,23.723809523809525,46.0,16.590476190476192,20.152380952380952,,,,0,PM10,20.152380952380952
2024,7,0,7,23.942857142857143,39.0,21.866666666666664,19.4,,,,0,PM25,21.866666666666664
2024,8,0,7,23.18095238095238,53.0,,,,,,0,PM25,0.0
2024,9,0,7,24.114285714285717,43.0,,,,,,0,PM25,0.0
2024,10,0,7,25.333333333333336,39.0,,,,,,0,PM25,0.0
2024,11,0,7,22.704761904761906,48.0,,,,,,0,PM25,0.0
2024,12,0,7,20.914285714285715,41.0,,,,,,0,PM25,0.0
2024,13,0,7,29.714285714285715,54.0,,,,,,0,PM25,0.0
2024,14,0,7,22.066666666666666,49.0,,,,,,0,PM25,0.0
2024,15,0,7,19.342857142857145,38.0,,,,,,0,PM25,0.0
2024,16,0,7,19.41904761904762,35.0,,,,,,0,PM25,0.0
2024,17,0,7,17.533333333333335,33.0,,,,,,0,PM25,0.0
2024,18,0,7,16.82857142857143,26.0,,,,,,0,PM25,0.0
2024,19,0,7,17.81904761904762,28.0,,,,,,0,PM25,0.0
2024,20,0,7,17.542857142857144,35.0,,,,,,0,PM25,0.0
2024,21,0,7,12.276190476190477,31.0,,,,,,0,PM25,0.0
2024,22,0,7,14.228571428571428,31.0,,,,,,0,PM25,0.0
2024,23,0,7,16.914285714285715,32.0,,,,,,0,PM25,0.0
2024,24,0,7,16.571428571428573,32.0,,,,,,0,PM25,0.0
2024,25,0,7,13.076190476190476,33.0,,,,,,0,PM25,0.0
2024,26,0,7,12.504761904761905,27.0,,,,,,0,PM25,0.0
2024,27,0,7,27.142857142857142,37.0,15.638095238095238,11.638095238095238,25.59047619047619,,,0,O3,25.59047619047619
2024,28,0,7,25.571428571428573,34.0,22.761904761904763,16.2,15.495238095238095,,,0,PM25,22.761904761904763
2024,29,0,7,35.34285714285714,48.0,19.63809523809524,27.047619047619044,25.066666666666666,,,0,PM10,27.047619047619044
2024,30,0,7,35.0,57.0,24.428571428571427,27.933333333333334,20.97142857142857,,,0,PM10,27.933333333333334
2024,31,0,7,31.02857142857143,42.0,21.876190476190477,21.75238095238095,22.98095238095238,,,0,O3,22.98095238095238
2024,32,0,7,34.2,48.0,33.095238095238095,31.095238095238095,14.038095238095238,,,0,PM25,33.095238095238095
2024,33,0,7,25.228571428571428,35.0,19.64761904761905,18.342857142857145,18.104761904761904,,,0,PM25,19.64761904761905
2024,34,0,7,30.714285714285715,42.0,24.16190476190476,26.866666666666667,22.285714285714285,,,0,PM10,26.866666666666667
2024,35,0,7,42.82857142857143,68.0,23.0952380952381,38.7047619047619,35.05714285714286,,,0,PM10,38.7047619047619
2024,36,0,7,58.333333333333336,94.0,30.78095238095238,55.06666666666667,33.98095238095238,,,0,PM10,55.06666666666667
