Year,Week,Max_Temp_C_mean,Max_Temp_C_max,Max_Temp_C_std,Min_Temp_C_mean,Min_Temp_C_min,Min_Temp_C_std,Temp_Range_mean,Temp_Range_max,Rainfall_mm_sum,Rainfall_mm_max,Rainfall_mm_rainy_days,Evaporation_mm_mean,Evaporation_mm_sum,Radiation_MJ_m2_mean,Radiation_MJ_m2_sum,Vapour_Pressure_hPa_mean,Vapour_Pressure_hPa_min,Vapour_Pressure_hPa_max,RH_at_Max_Temp_pct_mean,RH_at_Max_Temp_pct_min,RH_at_Min_Temp_pct_mean,RH_at_Min_Temp_pct_max,Deaths,is_surge,Bad_days_count,Total_days,AQI_weekly_mean,AQI_weekly_max,PM25_weekly_mean,PM10_weekly_mean,O3_weekly_mean,NO2_weekly_mean,CO_weekly_mean,is_bad_air_week,Main_pollutant,Main_pollutant_AQI,AQI_weekly_mean_lag1,AQI_weekly_mean_lag2,AQI_weekly_mean_lag4,PM25_weekly_mean_lag1,PM25_weekly_mean_lag2,PM25_weekly_mean_lag4,PM10_weekly_mean_lag1,PM10_weekly_mean_lag2,PM10_weekly_mean_lag4,O3_weekly_mean_lag1,O3_weekly_mean_lag2,O3_weekly_mean_lag4
2015,11,0.6095519448547513,0.6042944785276074,0.4437402956442881,0.6433394720687539,0.5532786885245902,0.3921598117365256,0.6170403587443949,0.6276595744680853,0.0,0.0,0.0,0.5933202357563849,0.593320235756385,0.5770773638968482,0.5770773638968482,0.4859359844810865,0.4850746268656716,0.540983606557377,0.2894881673087506,0.3874999999999999,0.8071025020177565,1.0,49.0,0,0.0,7,0.0837071778991404,0.0464135021097046,0.1465179796205633,0.1244958253050738,0.5377964715504147,0.0,0.0,0.0,PM10,0.1267268131704582,0.0726249002199213,0.0468622027578406,0.0443291107168763,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.093577392421323,0.0489402697495183,0.05417469492614,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,12,0.5937961595273263,0.6257668711656441,0.513611045077097,0.5972989564149785,0.5368852459016394,0.3791291639911382,0.6556053811659195,0.771276595744681,0.0458265139116202,0.077028885832187,0.1666666666666666,0.4538310412573675,0.4538310412573674,0.4395415472779369,0.4395415472779369,0.4568380213385064,0.3656716417910448,0.5519125683060109,0.2828838745184369,0.3458333333333332,0.857949959644875,1.0,40.0,0,0.0,7,0.0665224512121435,0.030590717299578,0.1465179796205633,0.0915114536501819,0.5377964715504147,0.0,0.0,0.0,PM10,0.0979597220206873,0.0837071778991404,0.0726249002199213,0.0479560379573479,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.1244958253050738,0.093577392421323,0.0559087989723828,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,13,0.4643032988675528,0.5613496932515336,0.3944135159789785,0.5082872928176796,0.3688524590163935,0.7543737606341494,0.5497757847533633,0.6329787234042552,0.0654664484451718,0.0990371389270976,0.3333333333333333,0.3791748526522593,0.3791748526522593,0.37134670487106,0.3713467048710601,0.3831231813773036,0.2611940298507463,0.6666666666666665,0.365162355531095,0.4145833333333332,0.8385794995964486,1.0,31.0,0,0.0,7,0.0375646035620282,0.0232067510548523,0.1465179796205633,0.0518625561978163,0.5377964715504147,0.0,0.0,0.0,PM10,0.063380210883298,0.0665224512121435,0.0837071778991404,0.0468622027578406,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.0915114536501819,0.1244958253050738,0.0489402697495183,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,14,0.4278680452978827,0.4601226993865031,0.5231449701905754,0.5770411295273173,0.5163934426229508,0.4239071392755548,0.3829596412556053,0.574468085106383,0.0,0.0,0.0,0.2573673870333988,0.2573673870333988,0.1564469914040114,0.1564469914040114,0.3937924345295831,0.380597014925373,0.3879781420765028,0.4645019262520637,0.4104166666666666,0.8151735270379346,1.0,32.0,0,0.0,7,0.0594988778258332,0.0358649789029535,0.1465179796205633,0.081053307642903,0.5377964715504147,0.0,0.0,0.0,PM10,0.0888387224577204,0.0375646035620282,0.0665224512121435,0.0726249002199213,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.0518625561978163,0.0915114536501819,0.093577392421323,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,15,0.3259478089611027,0.3343558282208589,0.3187252041579093,0.4634745242480049,0.5081967213114755,0.0768344555138046,0.3632286995515693,0.3936170212765956,0.5417348608837971,0.7097661623108665,0.5,0.1964636542239685,0.1964636542239686,0.2011461318051576,0.2011461318051576,0.3520853540252183,0.3507462686567165,0.3060109289617486,0.5720968629609247,0.6000000000000001,0.9313962873284904,1.0,39.0,0,0.0,7,0.0,0.0,0.1465179796205633,0.0146756583172768,0.5377964715504147,0.0,0.0,0.0,PM10,0.0309479156102714,0.0594988778258332,0.0375646035620282,0.0837071778991404,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.081053307642903,0.0518625561978163,0.1244958253050738,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,16,0.3879862136878385,0.4723926380368098,0.4152855393187719,0.5598526703499079,0.5409836065573771,0.420593651098023,0.3354260089686098,0.4999999999999999,0.1505728314238952,0.0825309491059147,0.8333333333333333,0.1453831041257367,0.1453831041257367,0.13810888252149,0.13810888252149,0.542192046556741,0.5298507462686566,0.5737704918032787,0.6854705558613097,0.7208333333333332,1.0000000000000002,1.0,40.0,0,0.0,7,0.0495680056197798,0.0348101265822784,0.1465179796205633,0.0679190751445086,0.5377964715504147,0.0,0.0,0.0,PM10,0.0773837926074027,0.0,0.0594988778258332,0.0665224512121435,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.0146756583172768,0.081053307642903,0.0915114536501819,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,17,0.2658788774002953,0.3650306748466258,0.3916495549898782,0.5168815224063843,0.4918032786885247,0.3888411831629672,0.1757847533632285,0.2074468085106381,0.0605564648117839,0.0412654745529573,0.6666666666666666,0.1493123772102161,0.1493123772102161,0.1908309455587391,0.1908309455587392,0.3579049466537343,0.291044776119403,0.4699453551912568,0.6664832140891579,0.78125,0.8309120258272802,1.0,29.0,0,0.0,7,0.0243522257574528,0.0189873417721519,0.1465179796205633,0.0213230571612074,0.5377964715504147,0.0,0.0,0.0,PM10,0.0367453984440508,0.0495680056197798,0.0,0.0375646035620282,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.0679190751445086,0.0146756583172768,0.0518625561978163,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,18,0.2895125553914327,0.361963190184049,0.3014983584194597,0.3898096992019644,0.3278688524590164,0.5078112287659083,0.4044843049327354,0.404255319148936,0.0130932896890343,0.0220082530949105,0.1666666666666666,0.1237721021611001,0.1237721021611002,0.194269340974212,0.194269340974212,0.3375363724539282,0.2985074626865672,0.4153005464480874,0.5935608145294442,0.6875,1.0000000000000002,1.0,50.0,0,0.0,7,0.018048280791871,0.0073839662447257,0.1465179796205633,0.0290944123314065,0.5377964715504147,0.0,0.0,0.0,PM10,0.0435231319985175,0.0243522257574528,0.0495680056197798,0.0594988778258332,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.0213230571612074,0.0679190751445086,0.081053307642903,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,19,0.2304283604135893,0.3159509202453988,0.4228907214533607,0.4419889502762431,0.4467213114754099,0.1946718821772577,0.220627802690583,0.3670212765957446,0.0,0.0,0.0,0.180746561886051,0.1807465618860511,0.1805157593123208,0.1805157593123209,0.2046556741028128,0.1791044776119403,0.2950819672131147,0.4986241056686846,0.6125,0.590395480225989,1.0,47.0,0,0.1428571428571428,7,0.0945591744837263,0.1592827004219409,0.1465179796205633,0.1149967886962106,0.5377964715504147,0.0,0.0,0.0,PM10,0.1184422942224778,0.018048280791871,0.0243522257574528,0.0,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.0290944123314065,0.0213230571612074,0.0146756583172768,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,20,0.1954702117183651,0.2085889570552146,0.2828654877535639,0.2786985880908533,0.1598360655737705,0.8431859707352931,0.3955156950672644,0.6170212765957446,0.0245499181669394,0.0412654745529573,0.1666666666666666,0.1021611001964636,0.1021611001964636,0.1673352435530085,0.1673352435530086,0.1532492725509214,0.1343283582089552,0.1693989071038251,0.492570170610897,0.5270833333333333,0.7707828894269573,1.0,52.0,0,0.0,7,0.0694585351687158,0.0632911392405063,0.1465179796205633,0.0396596017983301,0.5377964715504147,0.0,0.0,0.0,PM25,0.1599279050801381,0.0945591744837263,0.018048280791871,0.0495680056197798,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.1149967886962106,0.0290944123314065,0.0679190751445086,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,21,0.2127031019202363,0.2147239263803681,0.1668453372961581,0.2547575199508901,0.0942622950819672,0.795559681298138,0.4618834080717488,0.6117021276595744,0.099836333878887,0.1623108665749656,0.3333333333333333,0.0805500982318271,0.0805500982318271,0.13810888252149,0.13810888252149,0.1998060135790496,0.1417910447761194,0.3715846994535518,0.537699504678041,0.425,0.937853107344633,1.0,35.0,0,0.0,7,0.0847434428249894,0.0843881856540084,0.1431817203380443,0.0418754014129736,0.5377964715504147,0.0,0.0,0.0,PM25,0.1566440651658356,0.0694585351687158,0.0945591744837263,0.0243522257574528,0.1465179796205633,0.1465179796205633,0.1465179796205633,0.0396596017983301,0.1149967886962106,0.0213230571612074,0.5377964715504147,0.5377964715504147,0.5377964715504147
2015,22,0.1816838995568684,0.1717791411042944,0.1071076292278424,0.1952117863720073,0.1311475409836066,0.5302072332457491,0.4923766816143497,0.5159574468085106,0.0654664484451718,0.1100412654745529,0.1666666666666666,0.0589390962671905,0.0589390962671905,0.1100286532951289,0.1100286532951289,0.1532492725509214,0.1791044776119403,0.1857923497267758,0.5126582278481012,0.5854166666666667,0.999596448748991,1.0,25.0,0,0.0,7,0.0392053563612892,0.0189873417721519,0.1431817203380443,0.050256904303147,0.5377964715504147,0.0,0.0,0.0,PM10,0.0619798527108875,0.0847434428249894,0.0694585351687158,0.018048280791871,0.1431817203380443,0.1465179796205633,0.1465179796205633,0.0418754014129736,0.0396596017983301,0.0290944123314065,0.5377964715504147,0.5377964715504147,0.5377964715504147
